-5.997869546116582802e-03 -1.454062876776174816e-02 -2.053123081117037493e-02
-2.137540925650221676e-02 -2.452371185881720844e-02 -3.894797447171974986e-02
-2.897701048701937371e-02 -1.044378601065439928e-02 -2.735475415705848276e-02
-3.117439611968301355e-02 -6.120257444223787570e-04 -1.768797596756957469e-02
-3.831310727410026928e-02 8.602394125713643891e-04 -1.521568270041167605e-02
-2.904571334578755215e-02 3.091894614525293912e-03 -6.089861468190692177e-03
3.263561854287722486e-03 2.041029294477755135e-02 2.208963635394150388e-02
4.407357947255314753e-03 4.654020113327883568e-02 6.115561174340221340e-02
-7.469286496564794819e-03 9.079907672193148274e-03 7.910547937497511284e-02
-2.536698986788917670e-02 -1.662107999655930424e-02 5.784004321907530027e-02
-4.131555344567179600e-02 8.564598434391433937e-03 7.423608263438856436e-02
-2.448294342229031736e-02 5.778979192743966681e-03 6.010480014677445360e-02
-1.087333371461491303e-02 -1.376858805908645438e-04 6.190782579004783064e-03
-6.656755075058507463e-03 -2.858617950265296935e-03 1.486446761629141473e-02
-6.463610905020196647e-03 -2.507377270407104564e-03 1.405867027868312573e-02
-3.000710621993945681e-03 3.074178557489208770e-03 2.038370651359771094e-03
-3.825588743014344054e-03 2.736355360856902383e-02 4.968457274805948738e-03
-1.348741875225314404e-03 -1.077095503002655288e-04 -1.830971470813409272e-05
1.195177126217499301e-03 -2.758249791644960466e-02 -5.132709094063096777e-03
4.361766792963575872e-04 -3.373353545592891987e-03 -3.507825673797209439e-03
1.015816557341993852e-02 1.495908242849975592e-03 -2.237556935547871731e-02
9.950787466519847926e-03 1.855047811228920486e-03 -2.446062088751180252e-02
8.129062145761693781e-03 -3.575788036962244238e-04 -1.745256241486871363e-02
8.101437746453377803e-03 3.874119576429296743e-03 -1.514528410405691430e-02
-5.212160387019892233e-04 3.939673491051567250e-02 -8.856952863896788708e-03
-1.833764380849637471e-02 -1.956331926554191053e-02 -1.651994318844814819e-02
-7.817886643232612592e-03 -9.524838064940373272e-02 -1.765485381242243301e-02
-1.772066389590974591e-03 -6.001422366462672714e-02 -2.049394168842406938e-02
-8.917326870023387043e-04 -7.309431403860629749e-03 -2.803680995731153147e-03
-8.682536944756655967e-04 2.140038679450418160e-03 -1.791948982877520496e-03
-1.520213712605691112e-03 2.413335532061352748e-02 -1.148250176663629003e-02
-8.958727708656593139e-03 7.048390876684670686e-04 1.583940538133610200e-03
-3.040428706181646980e-03 -2.388610574912295934e-02 1.200456189317276531e-02
-1.062299724577027557e-03 -2.259614503313245315e-03 1.171192058287747612e-03
-8.801435630276352624e-04 6.063228631893731284e-03 -2.862607601252969806e-03
-1.569972931596120549e-03 -8.349141813749829267e-04 6.533874520741689632e-04
-8.327253638134216431e-04 -6.451047815407132124e-03 3.177944692840394686e-03
-1.732288248105256405e-03 -6.252704152908121916e-04 9.853785708055652192e-04
-4.594372326439242170e-03 1.219106441458314097e-03 3.728170627270007472e-03
-4.118929808572072485e-03 1.295941076227899750e-03 3.568556336781746659e-03
-1.232535605375098889e-03 4.619169366083362310e-04 3.380156623985078931e-04
-1.052498855619522734e-03 2.591638785575251826e-03 -1.000870623206918855e-03
-2.540587850061515503e-03 2.025555162250864891e-02 -8.353312648346853525e-03
-3.426130880950893284e-03 1.564962559564132643e-04 9.311436297119000819e-04
-2.256167962832957789e-03 -2.021665405955509059e-02 9.673733342068349672e-03
-1.153312370418512964e-02 -2.850857799211747173e-03 6.470916268456346730e-03
-2.981181457434015775e-02 -7.134238990795028698e-03 1.459794066112075385e-02
-2.024116034784967377e-02 -7.711176043058670486e-03 1.621204558069801183e-02
1.903606464866208769e-02 -2.192035370780174523e-03 4.763117293023230031e-02
2.072437096268563844e-02 -1.438861494017384772e-03 4.615855312443520320e-02
-5.218568495948953598e-03 -1.476768253265534894e-03 3.097825343674926856e-03
-1.128176989603458039e-02 -4.207782733070312108e-03 -2.363962023666138761e-03
7.283717177445461419e-03 -2.037681951431700653e-02 1.440505480246481902e-02
5.037512134707829853e-02 -6.490513910503031836e-02 3.834122219192933473e-02
4.001903504240853643e-02 -5.309960726333468051e-02 2.781361486740531810e-02
1.543801294439752121e-03 -5.768723229966268157e-03 7.173922298368752559e-03
-2.383530591763883578e-03 2.366484301584524576e-03 2.062810781404272875e-02
-1.401510055910538954e-02 2.042379376928902569e-03 3.895388159298513679e-03
-7.461761163269920068e-03 -1.426930349244886998e-03 -1.738906516005819802e-02
-3.270077953534093404e-03 2.214254068638676313e-04 -1.979907523838905781e-03
-1.097745599991433244e-02 1.546795093045146355e-03 5.332714313083945822e-04
-1.022749619060958279e-02 1.469059850188673792e-03 6.382752790866625227e-04
-3.015221192329809851e-03 6.314473326160518216e-04 3.156094943036320225e-05
-6.531995610450662751e-03 2.508703449505098222e-03 -8.700284737731802049e-04
-6.267870932201319648e-03 2.812994384305872800e-03 -1.023546446656788123e-03
-6.700907776435456598e-03 4.288764692080200905e-03 -9.805485946078236221e-04
-8.195482433863860230e-03 4.305327349971188600e-03 -1.185143780349717400e-03
-3.832692484469307510e-03 9.104109467972525301e-04 -2.866192475862704972e-04
-5.065491890589780832e-03 1.173657328062342525e-03 1.351410646687087932e-03
-1.112023830228731948e-02 5.507570062676902557e-03 1.645806147509086201e-02
-6.634900067060222825e-03 7.947539212299947796e-04 -1.752779351644040157e-03
2.230321868785819714e-03 -4.523117835345031972e-03 -1.885567193436898589e-02
-9.359742015993635991e-03 9.096859144040039336e-04 -7.117861828334544685e-03
