2.797595820655595311e+00 7.637416888770380829e+00 -3.676249161168860247e-01 2.367291747009739322e-02 -1.818350468855598479e-01 -1.903135510875270109e-02
2.834325785269779630e+00 7.349003042102690841e+00 -3.973125645919463600e-01 2.266952883382105863e-02 -1.820588181416942231e-01 -1.842582203006656177e-02
2.868920269394387379e+00 7.060023007317381527e+00 -4.250811338099921288e-01 2.097839336997334506e-02 -1.825489839219603949e-01 -1.661003528836321394e-02
2.900286997121152677e+00 6.770060142641049161e+00 -4.490102798390797068e-01 1.859687307048422944e-02 -1.832984344190224935e-01 -1.358158673738224867e-02
2.927329159851087770e+00 6.478708816516436819e+00 -4.671745667897501120e-01 1.552188679566756171e-02 -1.843003874702437150e-01 -9.336459954095942954e-03
2.948944710745800446e+00 6.185573899637986095e+00 -4.776409132311105199e-01 1.174990634815412105e-02 -1.855483741694157196e-01 -3.869024912098698640e-03
2.964025652770939434e+00 5.890270279482847648e+00 -4.784660284658189822e-01 7.276952313839192207e-03 -1.870362248721487153e-01 2.827969486896841477e-03
2.971457319958357157e+00 5.592422396737640966e+00 -4.676938352640955254e-01 2.098589664686818703e-03 -1.887580555642605629e-01 1.076340502932545198e-02
2.970117651505661538e+00 5.291663803061880778e+00 -4.433528756418660399e-01 -3.790076881423660917e-03 -1.907082545725511669e-01 1.994780596687645291e-02
2.958876458323855374e+00 4.987636739656040596e+00 -4.034536962423746487e-01 -1.039440774908009443e-02 -1.928814696044826860e-01 3.039335297387683182e-02
2.936594681635485760e+00 4.679991736132691926e+00 -3.459862098518739493e-01 -1.772023364710194684e-02 -1.952725950917447717e-01 4.211389930175939850e-02
2.902123643217553006e+00 4.368387229225501933e+00 -2.689170295503284236e-01 -2.577386096884037511e-02 -1.978767598169157704e-01 5.512498915124923460e-02
2.854304286875180896e+00 4.052489200902682498e+00 -1.701867719625625719e-01 -3.456207745629028688e-02 -2.006893148038663977e-01 6.944387828642706317e-02
2.791966410723586201e+00 3.731970835483140903e+00 -4.770732603369200880e-02 -4.409215813339395496e-02 -2.037058214512854348e-01 8.508955691899405815e-02
2.713927889846979191e+00 3.406512195387199959e+00 1.006409162934445156e-01 -5.437187151440212030e-02 -2.069220398875800671e-01 1.020827748925995787e-01
2.618993888893242250e+00 3.075799915182251709e+00 2.770118711692995950e-01 -6.540948609377650325e-02 -2.103339175329067834e-01 1.204460691981439069e-01
2.506031546601053872e+00 2.739244221627614717e+00 4.803321936756969612e-01 -7.711876206532469746e-02 -2.142943121227620651e-01 1.360850380885008371e-01
2.374042598311212782e+00 2.395694450881829862e+00 7.030354285634613509e-01 -8.941611849806982426e-02 -2.191580452649672106e-01 1.449016667219768795e-01
2.265010252681167291e+00 2.136982301129379813e+00 8.738425566057322902e-01 -9.658070608163406290e-02 -2.221687668198738530e-01 1.464735799942171179e-01
2.104051241910394054e+00 1.787164441842048035e+00 1.108399787315933249e+00 -1.065011322020689988e-01 -2.191935762369691676e-01 1.494694195762469868e-01
1.932323696650424916e+00 1.456159623567173433e+00 1.351923160690023273e+00 -1.101564167028791924e-01 -1.984360722339140182e-01 1.577862440570281521e-01
1.759835247799522051e+00 1.172121811582280237e+00 1.612855985494441313e+00 -1.074501353633401657e-01 -1.599388162843166372e-01 1.714350833998155299e-01
1.596740845585525648e+00 9.597692554073029569e-01 1.896664547699796755e+00 -9.829548206666217924e-02 -1.079941161295828178e-01 1.866487707986738409e-01
1.452522785291067375e+00 8.316482285935687946e-01 2.201721017751860465e+00 -8.363217221918052557e-02 -5.366652303995646939e-02 1.982437627302814642e-01
1.335135654303234443e+00 7.861661455661060893e-01 2.521177172683944256e+00 -6.444534658864192744e-02 -3.730590314289117942e-03 2.048169846855777132e-01
1.251741152404249657e+00 8.163759998305942789e-01 2.847079656104664291e+00 -4.074603290632222707e-02 4.183190556943061633e-02 2.063771542414587212e-01
1.229446656919817915e+00 8.410708812566188852e-01 2.965184203246943540e+00 -3.722736886941099138e-02 4.453654704670619718e-02 2.066881970254970668e-01
1.191031670350277238e+00 9.126968414712134381e-01 3.293487539723723323e+00 -1.124042916890189911e-02 4.581843912937657443e-02 2.075351201229359011e-01
1.191425725147660541e+00 9.921261860480373729e-01 3.615366244311805755e+00 1.174294144247458975e-02 5.438401990236751971e-02 1.985821803125615015e-01
1.225912672896380728e+00 1.090940762112918572e+00 3.915276639741302134e+00 3.177949503404021298e-02 7.027880318315823938e-02 1.798175038797792391e-01
1.289864912563854604e+00 1.220802124071145300e+00 4.177645913563912572e+00 4.892420664377741812e-02 9.355784369131198153e-02 1.512162044185693666e-01
