2.788184896072007923e+00 7.485606168025881857e+00 -3.544786573815248976e-01 -7.486768325714098470e-03 -1.910490965937515773e-01 1.313048761205939940e-02
2.776198362943385511e+00 7.182782583889402162e+00 -3.336438241521376136e-01 -7.636753281669349767e-03 -1.910262019950904333e-01 1.315701170222669837e-02
2.764066640493010318e+00 6.879991867663471261e+00 -3.127220878175764884e-01 -7.669957963908166643e-03 -1.910076994948764206e-01 1.324013405331075921e-02
2.751902741306775368e+00 6.577229605619878683e+00 -2.916111529654953904e-01 -7.677351707142451159e-03 -1.909903171415471279e-01 1.339572519922526198e-02
2.739731573077099025e+00 6.274496597354564109e+00 -2.701726002355562262e-01 -7.679128060638779930e-03 -1.909707932199244673e-01 1.365349252106152871e-02
2.727558357562650748e+00 5.971799180582732625e+00 -2.482054570528068327e-01 -7.679931143620340531e-03 -1.909454116217520481e-01 1.406265259973774398e-02
2.715383242598051972e+00 5.669150480807568115e+00 -2.254078246189130108e-01 -7.681517957427002816e-03 -1.909093260349753740e-01 1.470132839186592474e-02
2.703202134945396740e+00 5.366572932514245942e+00 -2.013192346239923436e-01 -7.687481229103599288e-03 -1.908556363985580706e-01 1.569146554134550481e-02
2.690996114207020451e+00 5.064102593567987753e+00 -1.752327294666663482e-01 -7.712933703447296015e-03 -1.907740468582604654e-01 1.722211619388442153e-02
2.678680590588085497e+00 4.761796159119108474e+00 -1.460598788310588092e-01 -7.825615000876608857e-03 -1.906487822674043098e-01 1.958553581062597720e-02
2.665875321553796695e+00 4.459742364672624859e+00 -1.121229595090851433e-01 -8.330808081741518378e-03 -1.904550443629383083e-01 2.323298515296077713e-02
2.650866526771335607e+00 4.158081532035333261e+00 -7.083461821248117352e-02 -1.060575870248848911e-02 -1.901518775488404422e-01 2.886089203687778465e-02
2.625922814690609286e+00 3.857044103295419468e+00 -1.820385384536401738e-02 -2.086568328509098152e-02 -1.896635218151258573e-01 3.754382390101905498e-02
2.584599963618630980e+00 3.556783989300490667e+00 5.156131694488060718e-02 -3.127148934641443140e-02 -1.891710413916344036e-01 5.047952906361122261e-02
2.532551335190678987e+00 3.257143872996085321e+00 1.467950665976625324e-01 -3.439863915156599755e-02 -1.888857933288567437e-01 6.967776238824632817e-02
2.474527175902198284e+00 2.957825504595732458e+00 2.803297376684164566e-01 -3.881098182180903189e-02 -1.887642894101651814e-01 9.880415131646906601e-02
2.407773068185753207e+00 2.657457914229516049e+00 4.589360631752569253e-01 -4.541428154628917441e-02 -1.902082435217115619e-01 1.265450803090441556e-01
2.323264410232591448e+00 2.352218991311511243e+00 6.712413197231182904e-01 -6.121410959609800695e-02 -1.949047742411591233e-01 1.413224002930706658e-01
2.236666699294557414e+00 2.122229742614182957e+00 8.380081885951251586e-01 -8.651182605305939022e-02 -1.974160679862819734e-01 1.431606778934719215e-01
2.080187133231985452e+00 1.810867693523273925e+00 1.064917215146652607e+00 -1.109188568098771893e-01 -1.954172011618930949e-01 1.431325126594159003e-01
1.900815441505157688e+00 1.510448225156471258e+00 1.296322847885997387e+00 -1.153889687416656262e-01 -1.836221139198115082e-01 1.488340869761090590e-01
1.720915402385747361e+00 1.238238205217627508e+00 1.542170415409015893e+00 -1.115780143843521366e-01 -1.598302243331499450e-01 1.613540336355134275e-01
1.562466277860747876e+00 1.016820334148694105e+00 1.815162717138443682e+00 -8.831386368736121595e-02 -1.195492803351347055e-01 1.830828459645394979e-01
1.441736685069664903e+00 8.655525477419618863e-01 2.121481472030988247e+00 -6.398193756085110429e-02 -7.132186065364139183e-02 2.034023238727176996e-01
1.347614726506637828e+00 7.915111032943121794e-01 2.450263675098114380e+00 -5.474211262822777785e-02 -2.210268159712230548e-02 2.114251836249607386e-01
1.276441732469535628e+00 8.037363395573332570e-01 2.783231430404424334e+00 -3.502051626489713354e-02 3.751510830288386916e-02 2.086832733483438562e-01
1.260262620098336672e+00 8.268357585646506358e-01 2.902223538438271966e+00 -2.156391954388553814e-02 4.327105540603178035e-02 2.074862822893785430e-01
1.254590537973903519e+00 9.064352051687287748e-01 3.223545975246321138e+00 1.441602084613446619e-02 5.713793702488063203e-02 1.979291700091462824e-01
1.283904014408699723e+00 1.006842918821087229e+00 3.528413133579173078e+00 2.257682049082018402e-02 6.954235150156820588e-02 1.867245071952050306e-01
1.321786991155773583e+00 1.127677373943486661e+00 3.812517784163834911e+00 2.522885194865599409e-02 8.291397805692786449e-02 1.717329244148434741e-01
1.365349165757414163e+00 1.272504371005718005e+00 4.067588394600239354e+00 2.974451908339274808e-02 9.981281003563510779e-02 1.500919936499696128e-01
1.427546454454628133e+00 1.449455061589201454e+00 4.279809798065270954e+00 4.874515631196935095e-02 1.234357352720447387e-01 1.176696887519410872e-01
1.454130596076808057e+00 1.512865225329553365e+00 4.338320386732865686e+00 5.598689013449636986e-02 1.263748555965979459e-01 1.128398677169225039e-01
1.556376352284848608e+00 1.729732278811867863e+00 4.483416445557073970e+00 7.303064387877682140e-02 1.472377613451505973e-01 7.022915447554924084e-02
1.676723796370571007e+00 1.971993704371496126e+00 4.568265382688935894e+00 7.881995995852669745e-02 1.584221780664207546e-01 3.682552420197483106e-02
1.809525473994168410e+00 2.226018243955178999e+00 4.602406813904665661e+00 8.873959757118754510e-02 1.620768242987921104e-01 6.251031285230478768e-03
1.817564903660460862e+00 2.240689102084903350e+00 4.602967764637368120e+00 8.888093311093374360e-02 1.620563142008036583e-01 6.142430812982583102e-03
