-7.978846208698007819e-04 1.232201210324121877e-03 1.003286703837282879e-03
-2.396758772446054304e-03 3.699083688192878697e-03 3.015719797976521704e-03
-3.985833880220360399e-03 6.172167916703945496e-03 5.045709537768224701e-03
-5.577884982695226375e-03 8.654889402863779474e-03 7.105060742486806261e-03
-7.185558290570305540e-03 1.115071288479699968e-02 9.205748886482151283e-03
-8.821474366973966127e-03 1.366313705237406223e-02 1.135998972399287002e-02
-1.049833088762222935e-02 1.619569944539112766e-02 1.358031028838246543e-02
-1.222900580978791320e-02 1.875198153495467521e-02 1.587962170542274107e-02
-1.402666173020256438e-02 2.133561399362083125e-02 1.827129422821039545e-02
-1.461312003558850464e-02 2.392156227133320281e-02 2.062078822755263746e-02
-1.399264890629643189e-02 2.651245427866331938e-02 2.294176514322129531e-02
-1.345072791470632717e-02 2.914018100030749472e-02 2.539616687208465229e-02
-1.295913111177571589e-02 3.180172357718574067e-02 2.766136241101893947e-02
-1.251211692693070254e-02 3.450085213025417402e-02 2.975052156597097694e-02
-1.212607694094188816e-02 3.724815880644203464e-02 3.201269144772318082e-02
-1.179560086049335176e-02 4.004753731405068934e-02 3.446102305354119266e-02
-1.151556329561700606e-02 4.290294722231446922e-02 3.710974947125777329e-02
-8.234751835310477261e-03 3.365492847420187977e-02 2.912592162141350652e-02
-4.264298054564362277e-03 5.028834783068245051e-02 3.911133588981627329e-02
9.005481780703530545e-03 5.762309986553780516e-02 3.706509165224702862e-02
2.250289791935610600e-02 6.503010481813868704e-02 3.523435659836804401e-02
3.106757384913392400e-02 7.232464594795483259e-02 2.920774507458958821e-02
3.476844568742968461e-02 7.952077739516885679e-02 1.895019496587969920e-02
3.891306083493042967e-02 8.682482306834148067e-02 8.802763887546374844e-03
4.344783303031952981e-02 8.779067741661447655e-02 -2.462367864876874573e-03
1.688675937574671618e-02 3.007707682968506838e-02 -4.004525913568836130e-03
4.655588740625202226e-02 7.872762554256600154e-02 -1.916782071343721069e-02
4.459937747976010225e-02 7.305353687483716330e-02 -3.061107617949296311e-02
4.289090483169170909e-02 6.748113579793833805e-02 -4.223251644290677842e-02
4.142071929016406112e-02 6.200236911567655329e-02 -5.409974370031948171e-02
4.018068649196493425e-02 5.660932497449921302e-02 -6.628178882153516749e-02
1.262499861300907592e-02 1.698949169119703950e-02 -2.397539492591777011e-02
3.661570649310157133e-02 4.952158466134906623e-02 -7.647743133605802712e-02
3.193160909065759917e-02 4.437351399715257910e-02 -7.574895357712289889e-02
2.741158698182324244e-02 3.928828041528917986e-02 -7.546123203194624041e-02
1.432438528672889391e-03 2.091086221217739252e-03 -4.318883366880698488e-03
2.259414569405179471e-02 3.470880349414531135e-02 -7.067292607339129007e-02
1.820186412149014596e-02 3.128240759401922783e-02 -6.125333861288877885e-02
1.390206452131681827e-02 2.790024552190926987e-02 -5.219020810195007520e-02
9.661123171851106889e-03 2.455751890900670018e-02 -4.343082263208042360e-02
5.445691889611995948e-03 2.124952592715569424e-02 -3.492423583977066759e-02
1.222426362904254805e-03 1.797165457646099709e-02 -2.662097078762715174e-02
-3.042285761489020753e-03 1.471937643039581030e-02 -1.847273236240243310e-02
-4.638241975718383238e-03 7.930316331039865413e-03 -7.761560189450757846e-03
-1.066643611924467973e-02 9.318251174070478135e-03 -7.280845246262607727e-03
-1.460821705315586312e-02 6.483833124269312333e-03 -4.108303286763847692e-03
-1.871103165787917078e-02 3.659122848418374947e-03 -9.598374928345710646e-04
-2.300839261728197804e-02 8.404125518408754212e-04 2.182865867863237851e-03
-2.753558464054915722e-02 -1.975954060202640434e-03 5.338088795492308691e-03
-3.232995477355289637e-02 -4.793584811561927075e-03 8.524186110680963963e-03
-3.546501143055861421e-02 -7.654597996544780687e-03 1.301270985577990778e-02
-3.696811579390734542e-02 -1.056420515512255555e-02 1.882976929540903371e-02
-3.881900665503688203e-02 -1.348828507165267775e-02 2.475618251399419253e-02
-4.103368555726549793e-02 -1.643046180235519654e-02 3.082642079427189846e-02
-4.363132388304343662e-02 -1.939436268234654911e-02 3.707579150150661085e-02
-4.663442160997962466e-02 -2.238361932207883626e-02 4.354064330517389003e-02
-4.809835024688285943e-02 -2.543387427214026039e-02 5.093901080202532794e-02
-2.920254048375864331e-02 -1.704964804958174901e-02 3.505805227490057380e-02
-4.464049343623852084e-02 -3.063090787334480508e-02 5.703721539457873302e-02
-3.833508596168097582e-02 -3.376892508790257236e-02 5.108562583224206255e-02
-3.239916540379800258e-02 -3.695667428344830835e-02 4.543099645695557187e-02
-2.678601933940933169e-02 -4.019815826892046695e-02 4.004043590109557238e-02
-2.145178574813918701e-02 -4.349751097682810763e-02 3.488258777435581520e-02
